property_id,property_name_en,property_name_zh,typology_code,typology_label,label_status,baseline_final_status,current_status,final_label_status_after_critical_review,confidence_band,confidence_score,criteria_used,criteria_evidence_summary,brief_synthesis_evidence_summary,phase1d_metadata_evidence,ftg_theme_evidence,ftg_chrono_evidence,typology_specific_rationale,why_core_or_probable_or_candidate,false_positive_check,contradictory_evidence_summary,human_anchor_used,negative_anchor_rule_used,boundary_case_rule_used,critical_review_result,critical_review_reason,review_queue_reason,non_main_signal_type,research_note,phase2b_5_user_decision_verbatim,phase2b_5_user_note,phase2b_6_previous_status,phase2b_6_rule_version,phase2b_6_change_source,phase2b_7_previous_status,phase2b_7_rule_version,phase2b_7_change_source,phase2b_7_user_decision_verbatim,phase2b_7_user_note,phase2b_8b_previous_status,phase2b_8b_rule_version,phase2b_8b_change_source,phase2b_8b_user_decision_verbatim,phase2b_8b_user_note,t13_fit_class,t13_main_fit_sensitivity,iteration_last_changed,rule_version,codebook_version,phase2b_2_rule_version,phase2b_4_previous_status,phase2b_4_rule_version,phase2b_5_previous_status,phase2b_5_rule_version,phase2b_5_change_source
1091,Complex of Koguryo Tombs,高句丽古墓群,T02_ROCK_ART,Rock-art sites,probable_label,probable_label,candidate_label,candidate_label,medium,0.65,i; iii,"criteria i, iii intersects with rule signals for T02_ROCK_ART; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: wall paintings | criteria signal: i, iii",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: wall paintings | criteria-aware gate supported by criteria i, iii",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_4_adjusted,Phase 2B.4 residual obvious-error scan: T02 evidence appears to be wall painting/decorative art rather than rock/cave/cliff-surface heritage.; Phase 2B.5 T02 correction: evidence is architectural/church/monastery/tomb/urban wall painting rather than rock/cave/cliff-surface heritage.,high-risk typology; Phase 2B.4 residual obvious-error scan: T02 evidence appears to be wall painting/decorative art rather than rock/cave/cliff-surface heritage.,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,probable_label,phase2b_4_user_review_and_residual_scan_v1.0,candidate_label,phase2b_5_final_micro_patch_v1.0,T02_wall_painting_false_positive
1091,Complex of Koguryo Tombs,高句丽古墓群,T09_MILITARY,Military properties,probable_label,candidate_label,candidate_label,candidate_label,medium,0.57,iv,criteria iv intersects with rule signals for T09_MILITARY; criteria_txt=(i)(ii)(iii)(iv),brief-synthesis text cues: wall | criteria signal: iv,Article1=Site,none_identified,none_identified,label-specific OUV proxy terms found: wall | criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,T09 wall/conflict wording appears incidental or background,T09 wall/conflict wording appears incidental or background; high-risk typology; T09 wall/conflict wording appears incidental or background,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1093,Um er-Rasas (Kastrom Mefa'a),乌姆赖萨斯考古遗址,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,i; iv,"criteria i, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(i)(iv)(vi)","brief-synthesis text cues: church | criteria signal: i, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: church | criteria-aware gate supported by criteria i, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,candidate_label,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,5,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1097,Ensemble of the Novodevichy Convent,新圣女修道院,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,probable_label,candidate_label,candidate_label,candidate_label,medium,0.57,iv,criteria iv intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(i)(iv)(vi),brief-synthesis text cues: city | criteria signal: iv,Article1=Group of Buildings,none_identified,none_identified,label-specific OUV proxy terms found: city | criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T05 requires settlement-scale property character, not location inside a city; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.","T05 requires settlement-scale property character, not location inside a city; high-risk typology; T05 requires settlement-scale property character, not location inside a city; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.",candidate_label,Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,,,candidate_label,,,candidate_label,phase2b_7_user_review_and_obvious_miss_audit_v1.0,user_reviewed_shortlist,保持为 Candidate,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1097,Ensemble of the Novodevichy Convent,新圣女修道院,T12_BURIAL,Burial monuments and sites,probable_label,probable_label,candidate_label,candidate_label,medium,0.65,i; iv; vi,"criteria i, iv, vi intersects with rule signals for T12_BURIAL; criteria_txt=(i)(iv)(vi)","brief-synthesis text cues: cemetery | criteria signal: i, iv, vi",Article1=Group of Buildings,none_identified,none_identified,"label-specific OUV proxy terms found: cemetery | criteria-aware gate supported by criteria i, iv, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1101,Champaner-Pavagadh Archaeological Park,尚庞–巴瓦加德考古公园,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,probable_label,candidate_label,candidate_label,candidate_label,medium,0.65,iv; v,"criteria iv, v intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(iii)(iv)(v)(vi)","brief-synthesis text cues: city | criteria signal: iv, v",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: city | criteria-aware gate supported by criteria iv, v","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T05 requires settlement-scale property character, not location inside a city","T05 requires settlement-scale property character, not location inside a city; high-risk typology; T05 requires settlement-scale property character, not location inside a city",candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1101,Champaner-Pavagadh Archaeological Park,尚庞–巴瓦加德考古公园,T09_MILITARY,Military properties,probable_label,candidate_label,candidate_label,candidate_label,medium,0.67,iv,criteria iv intersects with rule signals for T09_MILITARY; criteria_txt=(iii)(iv)(v)(vi),"brief-synthesis text cues: fortification, fortifications, fortress | criteria signal: iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: fortification, fortifications, fortress | criteria-aware gate supported by criteria iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,downgraded_to_candidate,property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,main label downgraded by property-level cap; high-risk typology; property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1101,Champaner-Pavagadh Archaeological Park,尚庞–巴瓦加德考古公园,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,"Cultural landscapes, parks and gardens",probable_label,probable_label,candidate_label,candidate_label,medium,0.62,iii; iv; v; vi,"criteria iii, iv, v, vi intersects with rule signals for T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; criteria_txt=(iii)(iv)(v)(vi)","brief-synthesis text cues: landscape, park | criteria signal: iii, iv, v, vi",Article1=Site; cultural_landscape_flag=false,none_identified,none_identified,"label-specific OUV proxy terms found: landscape, park | criteria-aware gate supported by criteria iii, iv, v, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,candidate_label,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,5,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1106,Pasargadae,帕萨尔加德,T09_MILITARY,Military properties,probable_label,candidate_label,candidate_label,candidate_label,medium,0.57,iv,criteria iv intersects with rule signals for T09_MILITARY; criteria_txt=(i)(ii)(iii)(iv),brief-synthesis text cues: fortified | criteria signal: iv,Article1=Site,none_identified,none_identified,label-specific OUV proxy terms found: fortified | criteria-aware gate supported by criteria iv,strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,downgraded_to_candidate,property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,main label downgraded by property-level cap; high-risk typology; property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1106,Pasargadae,帕萨尔加德,T12_BURIAL,Burial monuments and sites,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,i; iii; iv,"criteria i, iii, iv intersects with rule signals for T12_BURIAL; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: mausoleum | criteria signal: i, iii, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: mausoleum | criteria-aware gate supported by criteria i, iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1106,Pasargadae,帕萨尔加德,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.65,i; ii; iii; iv,"criteria i, ii, iii, iv intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: civilization | criteria signal: i, ii, iii, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: civilization | criteria-aware gate supported by criteria i, ii, iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
1116,Quebrada de Humahuaca,塔夫拉达•德乌玛瓦卡,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,"Cultural landscapes, parks and gardens",candidate_label,candidate_label,candidate_label,candidate_label,low,0.53,ii; iv; v,"criteria ii, iv, v intersects with rule signals for T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; criteria_txt=(ii)(iv)(v)","criteria signal: ii, iv, v | Phase 1D cultural_landscape_flag is true",Article1=Cultural Landscape; cultural_landscape_flag=true,"theme cues: cultural landscape, landscape, associative landscape",none_identified,"criteria-aware gate supported by criteria ii, iv, v","secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
