property_id,whc_official_url,property_name_en,property_name_zh,inscription_year,region_en,states_name_en,whc_category,core_typology_codes,probable_typology_codes,candidate_typology_codes,main_typology_count,candidate_typology_count,needs_review_count,review_priority,notes
973,https://whc.unesco.org/en/list/973,Bardejov Town Conservation Reserve,巴尔代约夫镇保护区,2000,Europe and North America,Slovakia,C,,T05_SETTLEMENTS; T07_RELIGIOUS; T09_MILITARY,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
974,https://whc.unesco.org/en/list/974,Monastic Island of Reichenau,赖谢瑙修道院之岛,2000,Europe and North America,Germany,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,,T02_ROCK_ART; T09_MILITARY,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
975,https://whc.unesco.org/en/list/975,Zollverein Coal Mine Industrial Complex in Essen,埃森的关税同盟煤矿工业区,2001,Europe and North America,Germany,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T08_AGRI_INDUSTRIAL_TECH,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
976,https://whc.unesco.org/en/list/976,Gyeongju Historic Areas,庆州历史区,2000,Asia and the Pacific,Republic of Korea,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T01_ARCHAEOLOGICAL; T07_RELIGIOUS,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
977,https://whc.unesco.org/en/list/977,"Gochang, Hwasun and Ganghwa Dolmen Sites",高昌、华森和江华的史前墓遗址,2000,Asia and the Pacific,Republic of Korea,C,,T01_ARCHAEOLOGICAL; T12_BURIAL,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
980,https://whc.unesco.org/en/list/980,Historic and Architectural Complex of the Kazan Kremlin,喀山克里姆林宫,2000,Europe and North America,Russian Federation,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T01_ARCHAEOLOGICAL; T07_RELIGIOUS; T09_MILITARY,,4,0,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
982,https://whc.unesco.org/en/list/982,Ensemble of the Ferapontov Monastery,费拉邦多夫修道院遗址群,2000,Europe and North America,Russian Federation,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,T02_ROCK_ART; T09_MILITARY; T13_SYMBOLIC_MEMORIAL,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
983,https://whc.unesco.org/en/list/983,"Historic Town of St George and Related Fortifications, Bermuda",百慕大群岛上的圣乔治镇及相关的要塞,2000,Europe and North America,United Kingdom of Great Britain and Northern Ireland,C,T05_SETTLEMENTS,T09_MILITARY; T14_MODERN,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
984,https://whc.unesco.org/en/list/984,Blaenavon Industrial Landscape,卡莱纳冯工业区景观,2000,Europe and North America,United Kingdom of Great Britain and Northern Ireland,C,T08_AGRI_INDUSTRIAL_TECH; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,,T11_CULTURAL_ROUTES,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
985,https://whc.unesco.org/en/list/985,Maloti-Drakensberg Park,,2000,Africa,"Lesotho,South Africa",C/N,,T02_ROCK_ART; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T13_SYMBOLIC_MEMORIAL,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
986,https://whc.unesco.org/en/list/986,Ciudad Universitaria de Caracas,加拉加斯大学城,2000,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T14_MODERN,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
987,https://whc.unesco.org/en/list/987,Roman Walls of Lugo,卢戈的罗马城墙,2000,Europe and North America,Spain,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T09_MILITARY,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
988,https://whc.unesco.org/en/list/988,Catalan Romanesque Churches of the Vall de Boí,博伊谷地的罗马式教堂建筑,2000,Europe and North America,Spain,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
989,https://whc.unesco.org/en/list/989,Archaeological Site of Atapuerca,阿塔皮尔卡考古遗址,2000,Europe and North America,Spain,C,,T01_ARCHAEOLOGICAL,,1,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
990,https://whc.unesco.org/en/list/990,"Assisi, the Basilica of San Francesco and Other Franciscan Sites",阿西西古镇的方济各会修道院与大教堂,2000,Europe and North America,Italy,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,,T05_SETTLEMENTS,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
993,https://whc.unesco.org/en/list/993,Historic Centre of the Town of Goiás,戈亚斯城历史中心,2001,Latin America and the Caribbean,Brazil,C,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T06_VERNACULAR,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
994,https://whc.unesco.org/en/list/994,Curonian Spit,库尔斯沙嘴,2000,Europe and North America,"Lithuania,Russian Federation",C,,T05_SETTLEMENTS,T01_ARCHAEOLOGICAL; T08_AGRI_INDUSTRIAL_TECH; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,1,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
995,https://whc.unesco.org/en/list/995,Jesuit Block and Estancias of Córdoba,科尔多巴耶稣会牧场和街区,2000,Latin America and the Caribbean,Argentina,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
996,https://whc.unesco.org/en/list/996,Historic Centre of Brugge,布鲁日历史中心,2000,Europe and North America,Belgium,C,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES,T13_SYMBOLIC_MEMORIAL,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1001,https://whc.unesco.org/en/list/1001,Mount Qingcheng and the Dujiangyan Irrigation System,青城山—都江堰,2000,Asia and the Pacific,China,C,T07_RELIGIOUS; T08_AGRI_INDUSTRIAL_TECH,T04_HISTORIC_BUILDINGS_ENSEMBLES,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1002,https://whc.unesco.org/en/list/1002,Ancient Villages in Southern Anhui – Xidi and Hongcun,皖南古村落－西递、宏村（2000年）,2000,Asia and the Pacific,China,C,T05_SETTLEMENTS; T06_VERNACULAR,T04_HISTORIC_BUILDINGS_ENSEMBLES,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1003,https://whc.unesco.org/en/list/1003,Longmen Grottoes,龙门石窟,2000,Asia and the Pacific,China,C,T02_ROCK_ART,T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1004,https://whc.unesco.org/en/list/1004,Imperial Tombs of the Ming and Qing Dynasties,明清皇家陵寝,2000,Asia and the Pacific,China,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T12_BURIAL,T13_SYMBOLIC_MEMORIAL,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1005,https://whc.unesco.org/en/list/1005,Major Town Houses of the Architect Victor Horta (Brussels),建筑师维克多•奥尔塔设计的主要城市建筑(布鲁塞尔),2000,Europe and North America,Belgium,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES,,1,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1006,https://whc.unesco.org/en/list/1006,Neolithic Flint Mines at Spiennes (Mons),斯皮耶纳新石器时代的燧石矿,2000,Europe and North America,Belgium,C,,T01_ARCHAEOLOGICAL; T08_AGRI_INDUSTRIAL_TECH,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1008,https://whc.unesco.org/en/list/1008,Archaeological Landscape of the First Coffee Plantations in the South-East of Cuba,古巴东南第一个咖啡种植园考古风景区,2000,Latin America and the Caribbean,Cuba,C,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T01_ARCHAEOLOGICAL; T08_AGRI_INDUSTRIAL_TECH,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1009,https://whc.unesco.org/en/list/1009,Notre-Dame Cathedral in Tournai,图尔奈圣母大教堂,2000,Europe and North America,Belgium,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1010,https://whc.unesco.org/en/list/1010,Land of Frankincense,乳香之路,2000,Arab States,Oman,C,,T01_ARCHAEOLOGICAL,,1,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
1011,https://whc.unesco.org/en/list/1011,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,埃奇米河津教堂与兹瓦尔特诺茨考古遗址,2000,Europe and North America,Armenia,C,T01_ARCHAEOLOGICAL; T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
